target,scramble,seed,W,m,family,param,h,cplus,cminus,cmin,secant,leverage
0.1,held_out_2,271,1280000,9,B_power_scaled_anchor100,0.6666666666666666,5.7253829564271947e-5,257,259,257,1.0480790055933613,1.4440302098093005
0.1,held_out_2,271,1280000,10,B_power_scaled_anchor25,0.3333333333333333,0.0003121903652547941,174,169,169,-0.06335061963167993,0.08745637221810908
0.1,held_out_2,271,1280000,10,B_power_scaled_anchor25,0.5,0.00019666760637944203,107,105,105,-0.06109980988603249,0.08745637221810908
0.1,held_out_2,271,1280000,10,B_power_scaled_anchor25,0.6666666666666666,0.00012389282855494914,67,68,67,-0.05691217324900379,0.08745637221810908
0.1,held_out_2,271,1280000,10,B_power_scaled_anchor100,0.3333333333333333,0.0011664345847430184,634,634,634,-0.06645042199645036,0.08745637221810908
0.1,held_out_2,271,1280000,10,B_power_scaled_anchor100,0.5,0.000734807743321557,400,397,397,-0.06661444797695548,0.08745637221810908
0.1,held_out_2,271,1280000,10,B_power_scaled_anchor100,0.6666666666666666,0.00046289987171828926,253,250,250,-0.06390635990865033,0.08745637221810908
0.1,held_out_2,271,1280000,11,B_power_scaled_anchor25,0.3333333333333333,9.456790550467826e-5,159,153,153,-0.6280727260988795,0.760287900075816
0.1,held_out_2,271,1280000,11,B_power_scaled_anchor25,0.5,5.957404739490669e-5,98,96,96,-0.6235318813634143,0.760287900075816
0.1,held_out_2,271,1280000,11,B_power_scaled_anchor25,0.6666666666666666,3.752929817013888e-5,63,60,60,-0.6234344700200238,0.760287900075816
0.1,held_out_2,271,1280000,11,B_power_scaled_anchor100,0.3333333333333333,0.0003828017266267746,630,632,630,-0.6423839404357462,0.760287900075816
0.1,held_out_2,271,1280000,11,B_power_scaled_anchor100,0.5,0.000241149976656588,399,397,397,-0.638050116592999,0.760287900075816
0.1,held_out_2,271,1280000,11,B_power_scaled_anchor100,0.6666666666666666,0.00015191496588564627,253,249,249,-0.648950320629704,0.760287900075816
0.1,held_out_2,271,1280000,12,B_power_scaled_anchor25,0.3333333333333333,6.964856648190614e-5,174,169,169,-0.6199989024064577,0.8440821262399694
0.1,held_out_2,271,1280000,12,B_power_scaled_anchor25,0.5,4.387584750277802e-5,109,107,107,-0.6219187699276821,0.8440821262399694
0.1,held_out_2,271,1280000,12,B_power_scaled_anchor25,0.6666666666666666,2.7640051925363717e-5,69,66,66,-0.6222503417552352,0.8440821262399694
0.1,held_out_2,271,1280000,12,B_power_scaled_anchor100,0.3333333333333333,0.000256464796620217,634,629,629,-0.6423668932886801,0.8440821262399694
0.1,held_out_2,271,1280000,12,B_power_scaled_anchor100,0.5,0.00016156269790940943,402,395,395,-0.6424402050966359,0.8440821262399694
0.1,held_out_2,271,1280000,12,B_power_scaled_anchor100,0.6666666666666666,0.00010177812198693568,252,250,250,-0.6376450389261921,0.8440821262399694
0.1,held_out_2,271,1280000,13,B_power_scaled_anchor25,0.3333333333333333,0.0003611375380919121,153,165,153,0.15177303041459417,0.3071677326761748
0.1,held_out_2,271,1280000,13,B_power_scaled_anchor25,0.5,0.0002275023930746058,96,106,96,0.1441087635450754,0.3071677326761748
0.1,held_out_2,271,1280000,13,B_power_scaled_anchor25,0.6666666666666666,0.00014331752696807674,59,65,59,0.14414050760043304,0.3071677326761748
0.1,held_out_2,271,1280000,13,B_power_scaled_anchor100,0.3333333333333333,0.0014832968158817262,649,659,649,0.14837563709162793,0.3071677326761748
0.1,held_out_2,271,1280000,13,B_power_scaled_anchor100,0.5,0.0009344184407857133,406,415,406,0.14991498504406295,0.3071677326761748
0.1,held_out_2,271,1280000,13,B_power_scaled_anchor100,0.6666666666666666,0.0005886467314779331,254,264,254,0.1493559325992977,0.3071677326761748
0.1,held_out_2,271,1280000,14,B_power_scaled_anchor25,0.3333333333333333,4.499381003373808e-5,161,163,161,0.9593455566473871,1.2972022936396106
0.1,held_out_2,271,1280000,14,B_power_scaled_anchor25,0.5,2.8344324188238878e-5,102,103,102,0.9623182359069252,1.2972022936396106
0.1,held_out_2,271,1280000,14,B_power_scaled_anchor25,0.6666666666666666,1.7855805344903288e-5,67,62,62,0.962837049212588,1.2972022936396106
0.1,held_out_2,271,1280000,14,B_power_scaled_anchor100,0.3333333333333333,0.0001808090778108682,651,652,651,0.985687567094496,1.2972022936396106
0.1,held_out_2,271,1280000,14,B_power_scaled_anchor100,0.5,0.00011390258157299642,411,411,411,0.9839261844387507,1.2972022936396106
0.1,held_out_2,271,1280000,14,B_power_scaled_anchor100,0.6666666666666666,7.175413008059304e-5,261,259,259,0.9862121781331643,1.2972022936396106
0.5,tuning,29,20000,1,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.0,0.3819730496717949
0.5,tuning,29,20000,1,A_fixed_raw,0.0001,0.0001,2,1,1,-0.5179769009641677,0.3819730496717949
0.5,tuning,29,20000,1,A_fixed_raw,0.001,0.001,8,8,8,-0.377264431427049,0.3819730496717949
0.5,tuning,29,20000,1,C_fixed_crossing,10,0.0012628899857377968,11,10,10,-0.3239620149185503,0.3819730496717949
0.5,tuning,29,20000,1,C_fixed_crossing,25,0.0028548486437011875,25,26,25,-0.35786357814332237,0.3819730496717949
0.5,tuning,29,20000,1,C_fixed_crossing,50,0.005956778223574458,50,52,50,-0.3981501451293422,0.3819730496717949
0.5,tuning,29,20000,1,C_fixed_crossing,100,0.011472301415909571,100,104,100,-0.3971187679120089,0.3819730496717949
0.5,tuning,29,20000,1,D_growing_crossing,10,0.000736764872927537,6,5,5,-0.35080918211699214,0.3819730496717949
0.5,tuning,29,20000,1,D_growing_crossing,25,0.0015712497635676068,14,13,13,-0.3445289310492701,0.3819730496717949
0.5,tuning,29,20000,1,D_growing_crossing,50,0.0028548486437011875,25,26,25,-0.35786357814332237,0.3819730496717949
0.5,tuning,29,20000,2,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.0,0.07251655396717029
0.5,tuning,29,20000,2,A_fixed_raw,0.0001,0.0001,1,1,1,0.031639925509863165,0.07251655396717029
0.5,tuning,29,20000,2,A_fixed_raw,0.001,0.001,10,8,8,-0.019754303799190964,0.07251655396717029
0.5,tuning,29,20000,2,C_fixed_crossing,10,0.0013097210384561216,12,10,10,-0.007918322974803393,0.07251655396717029
0.5,tuning,29,20000,2,C_fixed_crossing,25,0.0031612604949946685,27,25,25,-0.04320742772879598,0.07251655396717029
0.5,tuning,29,20000,2,C_fixed_crossing,50,0.0056607351140030866,50,50,50,-0.03506782134128145,0.07251655396717029
0.5,tuning,29,20000,2,C_fixed_crossing,100,0.01130642314873105,100,103,100,-0.029418884246086133,0.07251655396717029
0.5,tuning,29,20000,2,D_growing_crossing,10,0.000579376979310525,7,5,5,-0.056260041419473876,0.07251655396717029
0.5,tuning,29,20000,2,D_growing_crossing,25,0.0017654187514431876,16,13,13,-0.042373296501549695,0.07251655396717029
0.5,tuning,29,20000,2,D_growing_crossing,50,0.0031612604949946685,27,25,25,-0.04320742772879598,0.07251655396717029
0.5,tuning,29,20000,3,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.2283959611243391,0.2982316007191014
0.5,tuning,29,20000,3,A_fixed_raw,0.0001,0.0001,0,3,0,-4.46151873092826,0.2982316007191014
0.5,tuning,29,20000,3,A_fixed_raw,0.001,0.001,4,8,4,-2.0013781057900415,0.2982316007191014
0.5,tuning,29,20000,3,C_fixed_crossing,10,0.0020126838355971435,10,14,10,-1.9029650619230003,0.2982316007191014
0.5,tuning,29,20000,3,C_fixed_crossing,25,0.004616559539644604,25,28,25,-2.0522976910903816,0.2982316007191014
0.5,tuning,29,20000,3,C_fixed_crossing,50,0.008762585022883629,50,54,50,-2.4688812815370604,0.2982316007191014
0.5,tuning,29,20000,3,C_fixed_crossing,100,0.018019190402066444,100,113,100,-2.3763602319769603,0.2982316007191014
0.5,tuning,29,20000,3,D_growing_crossing,10,0.0012266336996634068,5,8,5,-1.5137501832805982,0.2982316007191014
0.5,tuning,29,20000,3,D_growing_crossing,25,0.0025224230213006685,13,15,13,-1.8570050941042897,0.2982316007191014
0.5,tuning,29,20000,3,D_growing_crossing,50,0.004616559539644604,25,28,25,-2.0522976910903816,0.2982316007191014
0.5,tuning,29,20000,4,A_fixed_raw,1.0e-5,1.0e-5,0,1,0,4.503357344604053,1.5901957092207055
0.5,tuning,29,20000,4,A_fixed_raw,0.0001,0.0001,4,6,4,1.2243777809642364,1.5901957092207055
0.5,tuning,29,20000,4,A_fixed_raw,0.001,0.001,47,47,47,1.5353142576815249,1.5901957092207055
0.5,tuning,29,20000,4,C_fixed_crossing,10,0.00018201148541346297,10,10,10,1.3580365598478343,1.5901957092207055
0.5,tuning,29,20000,4,C_fixed_crossing,25,0.0005505827962586279,25,25,25,1.513092516989161,1.5901957092207055
0.5,tuning,29,20000,4,C_fixed_crossing,50,0.001107739637194357,50,50,50,1.763715261696804,1.5901957092207055
0.5,tuning,29,20000,4,C_fixed_crossing,100,0.002196480950145765,102,103,102,1.645343471828046,1.5901957092207055
0.5,tuning,29,20000,4,D_growing_crossing,10,0.0001142059563218612,5,7,5,1.1621606091205616,1.5901957092207055
0.5,tuning,29,20000,4,D_growing_crossing,25,0.00025443743552945553,14,13,13,1.548576327860631,1.5901957092207055
0.5,tuning,29,20000,4,D_growing_crossing,50,0.0005505827962586279,25,25,25,1.513092516989161,1.5901957092207055
0.5,tuning,29,20000,5,A_fixed_raw,1.0e-5,1.0e-5,1,0,0,-3.383154635744345,0.751197942485476
0.5,tuning,29,20000,5,A_fixed_raw,0.0001,0.0001,5,1,1,-1.4566207577068613,0.751197942485476
0.5,tuning,29,20000,5,A_fixed_raw,0.001,0.001,31,31,31,-1.5613846256364305,0.751197942485476
0.5,tuning,29,20000,5,C_fixed_crossing,10,0.00033800616946810244,12,10,10,-1.5893161321069083,0.751197942485476
0.5,tuning,29,20000,5,C_fixed_crossing,25,0.0008099224754179632,27,25,25,-1.632888080690909,0.751197942485476
0.5,tuning,29,20000,5,C_fixed_crossing,50,0.0016295155518328461,50,51,50,-1.5917101241626472,0.751197942485476
0.5,tuning,29,20000,5,C_fixed_crossing,100,0.0032784877741475413,100,104,100,-1.5708066800080962,0.751197942485476
0.5,tuning,29,20000,5,D_growing_crossing,10,0.00017937977720493343,8,5,5,-2.016898499207429,0.751197942485476
0.5,tuning,29,20000,5,D_growing_crossing,25,0.00046567350532288184,15,13,13,-1.6690317693188976,0.751197942485476
0.5,tuning,29,20000,5,D_growing_crossing,50,0.0008099224754179632,27,25,25,-1.632888080690909,0.751197942485476
0.5,tuning,29,20000,6,A_fixed_raw,1.0e-5,1.0e-5,2,0,0,-4.5692423750604005,1.1372293674543315
0.5,tuning,29,20000,6,A_fixed_raw,0.0001,0.0001,7,2,2,-1.2880411876689535,1.1372293674543315
0.5,tuning,29,20000,6,A_fixed_raw,0.001,0.001,40,38,38,-1.078722178020186,1.1372293674543315
0.5,tuning,29,20000,6,C_fixed_crossing,10,0.0002471327957312384,13,10,10,-1.1004541218500623,1.1372293674543315
0.5,tuning,29,20000,6,C_fixed_crossing,25,0.0006605246942246045,27,25,25,-1.0003376018322268,1.1372293674543315
0.5,tuning,29,20000,6,C_fixed_crossing,50,0.0013289361565786677,53,50,50,-1.1514621847554252,1.1372293674543315
0.5,tuning,29,20000,6,C_fixed_crossing,100,0.002732795582016621,110,102,102,-1.229943493903956,1.1372293674543315
0.5,tuning,29,20000,6,D_growing_crossing,10,0.00018334178313053807,10,5,5,-0.792265194743158,1.1372293674543315
0.5,tuning,29,20000,6,D_growing_crossing,25,0.00032120776037715594,14,13,13,-1.142607357635257,1.1372293674543315
0.5,tuning,29,20000,6,D_growing_crossing,50,0.0006605246942246045,27,25,25,-1.0003376018322268,1.1372293674543315
0.5,tuning,29,20000,7,A_fixed_raw,1.0e-5,1.0e-5,1,0,0,-2.6990083342587345,0.9924333042822502
0.5,tuning,29,20000,7,A_fixed_raw,0.0001,0.0001,3,1,1,0.898855958219591,0.9924333042822502
0.5,tuning,29,20000,7,A_fixed_raw,0.001,0.001,26,25,25,0.2624856236600748,0.9924333042822502
0.5,tuning,29,20000,7,C_fixed_crossing,10,0.0003797756687183721,10,10,10,0.11660703342477655,0.9924333042822502
0.5,tuning,29,20000,7,C_fixed_crossing,25,0.0009931111159397533,26,25,25,0.2517698257121851,0.9924333042822502
0.5,tuning,29,20000,7,C_fixed_crossing,50,0.0019407172869637967,50,50,50,0.05737802833901034,0.9924333042822502
0.5,tuning,29,20000,7,C_fixed_crossing,100,0.003848150239736016,100,100,100,0.13859862704549766,0.9924333042822502
0.5,tuning,29,20000,7,D_growing_crossing,10,0.0002151988280300532,8,5,5,-0.12838591273930092,0.9924333042822502
0.5,tuning,29,20000,7,D_growing_crossing,25,0.0005045111336449678,15,13,13,0.14346704653798123,0.9924333042822502
0.5,tuning,29,20000,7,D_growing_crossing,50,0.0009931111159397533,26,25,25,0.2517698257121851,0.9924333042822502
0.5,tuning,29,20000,8,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.0,0.36414053330894147
0.5,tuning,29,20000,8,A_fixed_raw,0.0001,0.0001,4,1,1,-0.49377398869426825,0.36414053330894147
0.5,tuning,29,20000,8,A_fixed_raw,0.001,0.001,22,20,20,-0.2091325735250893,0.36414053330894147
0.5,tuning,29,20000,8,C_fixed_crossing,10,0.0005921738233079657,15,10,10,-0.3430429688105042,0.36414053330894147
0.5,tuning,29,20000,8,C_fixed_crossing,25,0.0012001262123703847,27,25,25,-0.29205856878619113,0.36414053330894147
0.5,tuning,29,20000,8,C_fixed_crossing,50,0.0024322299786450397,51,50,50,-0.30140654865616884,0.36414053330894147
0.5,tuning,29,20000,8,C_fixed_crossing,100,0.004893501163541436,101,100,100,-0.3573918845810808,0.36414053330894147
0.5,tuning,29,20000,8,D_growing_crossing,10,0.00039100090677674637,9,5,5,-0.2804810947547791,0.36414053330894147
0.5,tuning,29,20000,8,D_growing_crossing,25,0.0007156131033323282,18,13,13,-0.2693593431547631,0.36414053330894147
0.5,tuning,29,20000,8,D_growing_crossing,50,0.0012001262123703847,27,25,25,-0.29205856878619113,0.36414053330894147
0.5,tuning,29,20000,9,A_fixed_raw,1.0e-5,1.0e-5,0,2,0,4.336422097730996,1.4440302098093005
0.5,tuning,29,20000,9,A_fixed_raw,0.0001,0.0001,6,9,6,1.1263135130160085,1.4440302098093005
0.5,tuning,29,20000,9,A_fixed_raw,0.001,0.001,65,68,65,1.3279909221123876,1.4440302098093005
0.5,tuning,29,20000,9,C_fixed_crossing,10,0.0001631769987491219,10,13,10,1.2861138110787562,1.4440302098093005
0.5,tuning,29,20000,9,C_fixed_crossing,25,0.00039100090677674637,25,30,25,1.229887137037435,1.4440302098093005
0.5,tuning,29,20000,9,C_fixed_crossing,50,0.0007640859183034111,50,52,50,1.1814962388041226,1.4440302098093005
0.5,tuning,29,20000,9,C_fixed_crossing,100,0.00158273381892093,100,106,100,1.3645331921679056,1.4440302098093005
0.5,tuning,29,20000,9,D_growing_crossing,10,8.786847877473801e-5,5,8,5,1.29765698395351,1.4440302098093005
0.5,tuning,29,20000,9,D_growing_crossing,25,0.00020750406909705413,13,14,13,1.1183905113112094,1.4440302098093005
0.5,tuning,29,20000,9,D_growing_crossing,50,0.00039100090677674637,25,30,25,1.229887137037435,1.4440302098093005
0.5,tuning,29,20000,10,A_fixed_raw,1.0e-5,1.0e-5,1,0,0,-0.05118715142582441,0.08745637221810908
0.5,tuning,29,20000,10,A_fixed_raw,0.0001,0.0001,1,1,1,-0.02801343092467823,0.08745637221810908
0.5,tuning,29,20000,10,A_fixed_raw,0.001,0.001,9,7,7,-0.06900714226096283,0.08745637221810908
0.5,tuning,29,20000,10,C_fixed_crossing,10,0.0011914182946592233,11,10,10,-0.1229994197674249,0.08745637221810908
0.5,tuning,29,20000,10,C_fixed_crossing,25,0.003138322910622115,25,25,25,-0.08982647216694363,0.08745637221810908
0.5,tuning,29,20000,10,C_fixed_crossing,50,0.006500747738376182,50,52,50,-0.09588616288435674,0.08745637221810908
0.5,tuning,29,20000,10,C_fixed_crossing,100,0.013079115421213126,100,115,100,-0.09505515102134675,0.08745637221810908
0.5,tuning,29,20000,10,D_growing_crossing,10,0.0006800481854506956,7,5,5,-0.09426463058374258,0.08745637221810908
0.5,tuning,29,20000,10,D_growing_crossing,25,0.0015261407821317108,14,13,13,-0.10015527027144389,0.08745637221810908
0.5,tuning,29,20000,10,D_growing_crossing,50,0.003138322910622115,25,25,25,-0.08982647216694363,0.08745637221810908
0.5,tuning,29,20000,11,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,1.9868416021945332,0.760287900075816
0.5,tuning,29,20000,11,A_fixed_raw,0.0001,0.0001,3,2,2,0.8586985524453028,0.760287900075816
0.5,tuning,29,20000,11,A_fixed_raw,0.001,0.001,23,22,22,0.5394057337377856,0.760287900075816
0.5,tuning,29,20000,11,C_fixed_crossing,10,0.0004829418190505914,12,10,10,0.48441366555313636,0.760287900075816
0.5,tuning,29,20000,11,C_fixed_crossing,25,0.0011322065591349336,27,25,25,0.4787559415055642,0.760287900075816
0.5,tuning,29,20000,11,C_fixed_crossing,50,0.0022449951732959757,53,50,50,0.39467324715293534,0.760287900075816
0.5,tuning,29,20000,11,C_fixed_crossing,100,0.004387123325916025,101,100,100,0.35626475198702046,0.760287900075816
0.5,tuning,29,20000,11,D_growing_crossing,10,0.0002581703261488651,8,5,5,0.6459589565279387,0.760287900075816
0.5,tuning,29,20000,11,D_growing_crossing,25,0.0005386847320854466,14,13,13,0.4765180089374422,0.760287900075816
0.5,tuning,29,20000,11,D_growing_crossing,50,0.0011322065591349336,27,25,25,0.4787559415055642,0.760287900075816
0.5,tuning,29,20000,12,A_fixed_raw,1.0e-5,1.0e-5,1,0,0,-0.14142280592432943,0.8440821262399694
0.5,tuning,29,20000,12,A_fixed_raw,0.0001,0.0001,4,1,1,-0.5427782850558893,0.8440821262399694
0.5,tuning,29,20000,12,A_fixed_raw,0.001,0.001,34,33,33,-0.7980249333769118,0.8440821262399694
0.5,tuning,29,20000,12,C_fixed_crossing,10,0.00033311893057379785,13,10,10,-0.7921911656889372,0.8440821262399694
0.5,tuning,29,20000,12,C_fixed_crossing,25,0.000753037982626973,28,25,25,-0.7441895152483818,0.8440821262399694
0.5,tuning,29,20000,12,C_fixed_crossing,50,0.001398436386547415,51,50,50,-0.90085386428431,0.8440821262399694
0.5,tuning,29,20000,12,C_fixed_crossing,100,0.002813570322211361,100,100,100,-0.8952720637300002,0.8440821262399694
0.5,tuning,29,20000,12,D_growing_crossing,10,0.00025075851886043884,11,5,5,-0.5732161530428079,0.8440821262399694
0.5,tuning,29,20000,12,D_growing_crossing,25,0.0003996370414275126,14,13,13,-0.6640659278092682,0.8440821262399694
0.5,tuning,29,20000,12,D_growing_crossing,50,0.000753037982626973,28,25,25,-0.7441895152483818,0.8440821262399694
0.5,tuning,29,20000,13,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.0,0.3071677326761748
0.5,tuning,29,20000,13,A_fixed_raw,0.0001,0.0001,0,2,0,0.5039841855536409,0.3071677326761748
0.5,tuning,29,20000,13,A_fixed_raw,0.001,0.001,6,7,6,0.01311161721756493,0.3071677326761748
0.5,tuning,29,20000,13,C_fixed_crossing,10,0.0019549017312612067,10,14,10,0.06555814309930157,0.3071677326761748
0.5,tuning,29,20000,13,C_fixed_crossing,25,0.004484022814166474,25,27,25,0.08367160533440939,0.3071677326761748
0.5,tuning,29,20000,13,C_fixed_crossing,50,0.008826629590319242,51,52,51,0.109573821016777,0.3071677326761748
0.5,tuning,29,20000,13,C_fixed_crossing,100,0.017888446130651,101,107,101,0.09245063762830166,0.3071677326761748
0.5,tuning,29,20000,13,D_growing_crossing,10,0.0009166607111196634,5,7,5,0.02605285161403997,0.3071677326761748
0.5,tuning,29,20000,13,D_growing_crossing,25,0.0023452619243735104,13,15,13,-0.003909480396743944,0.3071677326761748
0.5,tuning,29,20000,13,D_growing_crossing,50,0.004484022814166474,25,27,25,0.08367160533440939,0.3071677326761748
0.5,tuning,29,20000,14,A_fixed_raw,1.0e-5,1.0e-5,0,2,0,4.503357344604053,1.2972022936396106
0.5,tuning,29,20000,14,A_fixed_raw,0.0001,0.0001,3,7,3,1.2564812840604178,1.2972022936396106
0.5,tuning,29,20000,14,A_fixed_raw,0.001,0.001,50,56,50,1.3038656321193443,1.2972022936396106
0.5,tuning,29,20000,14,C_fixed_crossing,10,0.00021677168761633316,11,14,11,1.185126822430796,1.2972022936396106
0.5,tuning,29,20000,14,C_fixed_crossing,25,0.000508198538359029,25,30,25,1.0588609219594587,1.2972022936396106
0.5,tuning,29,20000,14,C_fixed_crossing,50,0.0009931111159397533,50,56,50,1.3129101177017162,1.2972022936396106
0.5,tuning,29,20000,14,C_fixed_crossing,100,0.0020126838355971435,100,107,100,1.2797802050420721,1.2972022936396106
0.5,tuning,29,20000,14,D_growing_crossing,10,0.00015171634530298841,5,11,5,0.9066238810546308,1.2972022936396106
0.5,tuning,29,20000,14,D_growing_crossing,25,0.00027365764062009697,13,17,13,0.941104749553231,1.2972022936396106
0.5,tuning,29,20000,14,D_growing_crossing,50,0.000508198538359029,25,30,25,1.0588609219594587,1.2972022936396106
0.5,tuning,29,80000,1,A_fixed_raw,1.0e-5,1.0e-5,1,0,0,-0.36277272349727324,0.3819730496717949
0.5,tuning,29,80000,1,A_fixed_raw,0.0001,0.0001,6,3,3,-0.4385584686411592,0.3819730496717949
