target,scramble,W,direction,cross_target,t,pred_B,pred_C,secant_block_fixed_dual,secant_reopt,one_sided,lfd_ok_p,lfd_ok_m
0.1,held_out_3,320000,leverage_weighted_random_2,c100,8.211915458330017e-5,0.9346597550788823,1.1680012889590885,1.1636657962015624,1.163259403672642,1.0788646909803448,true,true
0.1,held_out_3,320000,leverage_weighted_random_2,c400,0.00031619146934392604,0.9346597550788823,1.1680012889590885,1.134858710461577,1.1339885343915903,1.1273008154440327,true,true
0.1,held_out_3,320000,dense_random_3,c25,2.5170994943640555e-5,-0.1830362807266218,-0.13105604099152762,-0.20091257147535266,-0.20106407851085398,-0.15608393720112532,true,true
0.1,held_out_3,320000,dense_random_3,c100,9.691836108718002e-5,-0.1830362807266218,-0.13105604099152762,-0.1467986961054515,-0.14701536203649002,-0.18391072257917548,true,true
0.1,held_out_3,320000,dense_random_3,c400,0.00036483693306330403,-0.1830362807266218,-0.13105604099152762,-0.18094980178812314,-0.18116781332778967,-0.1831677851628809,true,true
0.1,held_out_3,1280000,sparse_random_1,c25,5.456210896755194e-6,-1.12479142618831,-2.3531126703777625,-3.848113549375455,-3.846123982233962,-6.851057170022636,true,true
0.1,held_out_3,1280000,sparse_random_1,c100,2.498212637553187e-5,-1.12479142618831,-2.3531126703777625,-1.8687991086485687,-1.8678621096307504,-2.4747767018673157,true,true
0.1,held_out_3,1280000,sparse_random_1,c400,9.40420604105174e-5,-1.12479142618831,-2.3531126703777625,-1.460807333869031,-1.460246804434536,-1.6148008117979535,true,true
0.1,held_out_3,1280000,origin_block,c25,8.902355696469124e-6,-0.15286862929079828,-0.35214675134892004,-0.07471190674728147,-0.07480324095168295,-0.00541467094201885,true,true
0.1,held_out_3,1280000,origin_block,c100,3.7238434730012796e-5,-0.15286862929079828,-0.35214675134892004,-0.09396664698231066,-0.09389926456063714,-0.027666259101589707,true,true
0.1,held_out_3,1280000,origin_block,c400,0.00013912756076246192,-0.15286862929079828,-0.35214675134892004,-0.009242349088036492,-0.00916385708997311,-0.10291392725565615,true,true
0.1,held_out_3,1280000,sparse_random_2,c25,4.667892664130847e-5,0.08183666635845495,0.3960366195335893,0.47576823173217736,0.47556236803911583,0.13481757086188567,true,true
0.1,held_out_3,1280000,sparse_random_2,c100,0.0001642006087322407,0.08183666635845495,0.3960366195335893,0.2568371952749986,0.2568726433810062,0.17169354849479646,true,true
0.1,held_out_3,1280000,sparse_random_2,c400,0.0006466858915633872,0.08183666635845495,0.3960366195335893,0.18096685937186024,0.18107759173148177,0.16585858778656443,true,true
0.1,held_out_3,1280000,dest_block,c25,9.10579538283062e-6,-0.005176666519059524,-0.24240710037440985,-0.01833970534032506,-0.018332559238424594,0.038448305304267676,true,true
0.1,held_out_3,1280000,dest_block,c100,3.479786385739325e-5,-0.005176666519059524,-0.24240710037440985,-0.01266028717005543,-0.01268499015572715,-0.0261383852360558,true,true
0.1,held_out_3,1280000,dest_block,c400,0.00014338281309760463,-0.005176666519059524,-0.24240710037440985,-0.12122936760096047,-0.12120255296180993,-0.21826520704899496,true,true
0.1,held_out_3,1280000,mixed_block_random,c25,6.201515495481192e-6,-0.2324324204724899,-0.5044734714887104,-0.22359853082314962,-0.22359216350122538,-0.15011159715684003,true,true
0.1,held_out_3,1280000,mixed_block_random,c100,2.405882946246973e-5,-0.2324324204724899,-0.5044734714887104,-0.9016236563046889,-0.9012245552986122,-1.506858959474456,true,true
0.1,held_out_3,1280000,mixed_block_random,c400,9.91331727229436e-5,-0.2324324204724899,-0.5044734714887104,-0.4466996665161859,-0.4466227479510526,-0.584823092881681,true,true
0.1,held_out_3,1280000,dense_random_1,c25,5.623090514511802e-6,0.09502149837029165,0.7684218835963849,-0.038915855211274566,-0.03890798380268748,0.012341239825998463,true,true
0.1,held_out_3,1280000,dense_random_1,c100,2.3344822057821553e-5,0.09502149837029165,0.7684218835963849,0.04103237955894488,0.04112631569251082,0.07752778043829513,true,true
0.1,held_out_3,1280000,dense_random_1,c400,9.475303228796018e-5,0.09502149837029165,0.7684218835963849,0.2057670612094871,0.2056544354523582,0.05914849199954501,true,true
0.1,held_out_3,1280000,dense_random_2,c25,5.497460657639379e-6,0.2803105712535663,0.20743640519917395,0.24065991614797294,0.24066358752881176,0.28857894589445166,true,true
0.1,held_out_3,1280000,dense_random_2,c100,2.2995804353392956e-5,0.2803105712535663,0.20743640519917395,0.9534931818860239,0.9530266082054387,0.3588527192342028,true,true
0.1,held_out_3,1280000,dense_random_2,c400,9.125112132571175e-5,0.2803105712535663,0.20743640519917395,0.47028062428293466,0.47030715206732604,0.28535769264356786,true,true
0.1,held_out_3,1280000,gradient_descent,c25,2.986844635332939e-6,-2.184255073745867,-5.177131400310871,-7.292376743055023,-7.2886641619620125,-12.795214435157073,true,true
0.1,held_out_3,1280000,gradient_descent,c100,1.2400183910655066e-5,-2.184255073745867,-5.177131400310871,-3.8615272828827547,-3.860220087796549,-5.051478465523749,true,true
0.1,held_out_3,1280000,gradient_descent,c400,5.071093954820892e-5,-2.184255073745867,-5.177131400310871,-3.088648287207891,-3.087901675801341,-3.3402917289192726,true,true
0.1,held_out_3,1280000,pivot_leverage_weighted,c25,4.067456079731113e-6,-0.37831200286081446,0.11809364677416437,-0.44463897394619495,-0.44467410252579537,-0.47847221706983184,true,true
0.1,held_out_3,1280000,pivot_leverage_weighted,c100,1.7935199723774015e-5,-0.37831200286081446,0.11809364677416437,-1.2483665946603364,-1.2476937747006962,-2.084552213311397,true,true
0.1,held_out_3,1280000,pivot_leverage_weighted,c400,7.502270040146766e-5,-0.37831200286081446,0.11809364677416437,-0.6663733581945798,-0.666051496876102,-0.8618261946840139,true,true
0.1,held_out_3,1280000,leverage_weighted_random_2,c25,4.0982066489211e-6,0.948362291153439,1.0342139354338955,0.9716680184087034,0.9716447458751317,0.8783523570888307,true,true
0.1,held_out_3,1280000,leverage_weighted_random_2,c100,2.0232144607887922e-5,0.948362291153439,1.0342139354338955,1.8700588581025275,1.8692724257594773,1.1751400050194907,true,true
0.1,held_out_3,1280000,leverage_weighted_random_2,c400,7.908417025929587e-5,0.948362291153439,1.0342139354338955,1.3311319887158386,1.330533885610813,1.1533992430433435,true,true
0.1,held_out_3,1280000,dense_random_3,c25,5.456210896755194e-6,-0.056132460400894126,-0.8470710316589531,-0.0967435574298964,-0.09670908640737658,-0.015132626161404282,true,true
0.1,held_out_3,1280000,dense_random_3,c100,2.132744303149079e-5,-0.056132460400894126,-0.8470710316589531,-0.12573329380046222,-0.1256480156418747,-0.046128926074451855,true,true
0.1,held_out_3,1280000,dense_random_3,c400,9.194099329113335e-5,-0.056132460400894126,-0.8470710316589531,-0.15406453929509123,-0.15389811823667848,-0.1400630907326728,true,true
0.5,tuning,80000,sparse_random_1,c25,0.00011699858185868231,-1.5586382018059302,-1.5586382018059302,-1.4624295140689079,-1.4624737999249298,-2.2839037100232282,true,true
0.5,tuning,80000,sparse_random_1,c100,0.0004115612706699123,-1.5586382018059302,-1.5586382018059302,-1.4163881197073385,-1.420955747088132,-1.3449771875216958,true,true
0.5,tuning,80000,sparse_random_1,c400,0.0016208884322112388,-1.5586382018059302,-1.5586382018059302,-1.6158419030255589,-1.6216183334834866,-1.458977235029751,true,true
0.5,tuning,80000,origin_block,c25,0.00011267451320900279,0.17576526378752638,0.17576526378752638,-0.0949637977590273,-0.09166243124360933,-0.07354800192562987,true,true
0.5,tuning,80000,origin_block,c100,0.0005438270591842945,0.17576526378752638,0.17576526378752638,0.16599107925826104,0.16750073831750528,0.09602997182944738,true,true
0.5,tuning,80000,origin_block,c400,0.002190747782356662,0.17576526378752638,0.17576526378752638,0.1847772713030458,0.18982095045967118,0.26785246263981444,true,true
0.5,tuning,80000,sparse_random_2,c25,0.0007985109330432249,0.057258742048911654,0.057258742048911654,0.07324303861804364,0.0736031597541035,-0.039931116168227344,true,true
0.5,tuning,80000,sparse_random_2,c100,0.003097829615358219,0.057258742048911654,0.057258742048911654,0.05272615875534461,0.05211401724979505,0.016290401124671543,true,true
0.5,tuning,80000,sparse_random_2,c400,0.012018055018003076,0.057258742048911654,0.057258742048911654,0.08533727229313619,0.08165970277700658,0.11534934339188188,true,true
0.5,tuning,80000,dest_block,c25,0.0001545990821667266,0.30275758966017446,0.30275758966017446,0.06790406753486089,0.06850618438664946,-0.2157052161261197,true,true
0.5,tuning,80000,dest_block,c100,0.0006043027258335029,0.30275758966017446,0.30275758966017446,0.22830060469774055,0.23063308824728435,0.10291823613613739,true,true
0.5,tuning,80000,dest_block,c400,0.0022920192953905507,0.30275758966017446,0.30275758966017446,0.2866944744123442,0.2853113404655698,0.26137576743037805,true,true
0.5,tuning,80000,mixed_block_random,c25,8.527061139246492e-5,0.24078417390460788,0.24078417390460788,0.31522059404166486,0.3157172315704681,-0.3069887407392073,true,true
0.5,tuning,80000,mixed_block_random,c100,0.000420966410014865,0.24078417390460788,0.24078417390460788,0.18034498842950836,0.17978280190639365,-0.06482304001882672,true,true
0.5,tuning,80000,mixed_block_random,c400,0.0016454893877182275,0.24078417390460788,0.24078417390460788,0.1831251784350934,0.18444646641782025,0.1634495200870542,true,true
0.5,tuning,80000,dense_random_1,c25,8.854301050882254e-5,-0.44320952711020356,-0.44320952711020356,-0.4146630887854766,-0.4173371115492558,-0.8067870823575984,true,true
0.5,tuning,80000,dense_random_1,c100,0.00039635066589458634,-0.44320952711020356,-0.44320952711020356,-0.3123111001234132,-0.3124531882194721,-0.5226027329258278,true,true
0.5,tuning,80000,dense_random_1,c400,0.0015609831517966564,-0.44320952711020356,-0.44320952711020356,-0.412701800304648,-0.40494953803452133,-0.38516410748527824,true,true
0.5,tuning,80000,dense_random_2,c25,9.838933480846404e-5,0.5584876733890056,0.5584876733890056,0.16523976427041656,0.1638906131914156,-0.07661890657129393,true,true
0.5,tuning,80000,dense_random_2,c100,0.0003904250092664636,0.5584876733890056,0.5584876733890056,0.4190702470434989,0.4155963131894079,0.523881943801146,true,true
0.5,tuning,80000,dense_random_2,c400,0.0015146569774226082,0.5584876733890056,0.5584876733890056,0.4482300503562229,0.44669264249971197,0.4708773126722572,true,true
0.5,tuning,80000,gradient_descent,c25,6.802521662776568e-5,-3.6984761455450004,-3.6984761455450004,-2.927561841585264,-2.927011433029849,-4.311936804163859,true,true
0.5,tuning,80000,gradient_descent,c100,0.0002781912488572283,-3.6984761455450004,-3.6984761455450004,-3.4165659891610285,-3.4214849528946036,-3.088029069081714,true,true
0.5,tuning,80000,gradient_descent,c400,0.0010711471663479202,-3.6984761455450004,-3.6984761455450004,-3.5581936126567553,-3.566967468451767,-3.242987713097583,true,true
0.5,tuning,80000,pivot_leverage_weighted,c25,6.600639403912777e-5,-1.0736035649515088,-1.0736035649515088,-1.1714720220384638,-1.1728894527496267,-1.636841961614103,true,true
0.5,tuning,80000,pivot_leverage_weighted,c100,0.00029995304744694963,-1.0736035649515088,-1.0736035649515088,-0.8509702203733505,-0.8529463452634468,-1.1650828648246139,true,true
0.5,tuning,80000,pivot_leverage_weighted,c400,0.0012359411461691002,-1.0736035649515088,-1.0736035649515088,-0.8563968089983519,-0.8529970203301207,-0.8053824110824312,true,true
0.5,tuning,80000,leverage_weighted_random_2,c25,8.787863503823516e-5,1.3518113213785954,1.3518113213785954,1.472876488830661,1.473443508425106,0.5672338839312216,true,true
0.5,tuning,80000,leverage_weighted_random_2,c100,0.00034350332454666157,1.3518113213785954,1.3518113213785954,1.3905927987206612,1.391455185028657,1.3507511653780016,true,true
0.5,tuning,80000,leverage_weighted_random_2,c400,0.0013733825689366153,1.3518113213785954,1.3518113213785954,1.368923053554588,1.3727529867349817,1.6528290402650312,true,true
0.5,tuning,80000,dense_random_3,c25,8.211915458330017e-5,0.510465298366333,0.510465298366333,0.1381026414922111,0.13897897324261588,0.25474403431565396,true,true
0.5,tuning,80000,dense_random_3,c100,0.00037599556477405864,0.510465298366333,0.510465298366333,0.5769711447538831,0.577892694734555,0.7513099631868476,true,true
0.5,tuning,80000,dense_random_3,c400,0.0014586778309488304,0.510465298366333,0.510465298366333,0.5789910323927396,0.5798634483393387,0.6183067493172545,true,true
0.5,tuning,320000,sparse_random_1,c25,2.7345204673700446e-5,-1.9740367583044327,-1.6855790130683637,-1.6014064136475499,-1.6012287361340647,-1.4154888496878577,true,true
0.5,tuning,320000,sparse_random_1,c100,0.00010216518638298062,-1.9740367583044327,-1.6855790130683637,-1.713229301497199,-1.7133636796748355,-1.6790132082365758,true,true
0.5,tuning,320000,sparse_random_1,c400,0.00040847315325324036,-1.9740367583044327,-1.6855790130683637,-1.5828795753772906,-1.5839872663235133,-1.600918010575878,true,true
0.5,tuning,320000,origin_block,c25,3.203109523792818e-5,-0.04618836689815909,0.2218817683859588,0.08828012217166611,0.08876635563659158,0.10254464914955785,true,true
0.5,tuning,320000,origin_block,c100,0.00013398564267899326,-0.04618836689815909,0.2218817683859588,0.10118745692683283,0.10211748542411442,0.10198265760432446,true,true
0.5,tuning,320000,origin_block,c400,0.0005438270591842945,-0.04618836689815909,0.2218817683859588,0.15218609541054312,0.15185447793183435,0.14122564821586844,true,true
0.5,tuning,320000,sparse_random_2,c25,0.00017973246895936946,0.125735961563083,0.07925708700504856,0.10708964502195398,0.1069719266738983,0.18489366418129421,true,true
0.5,tuning,320000,sparse_random_2,c100,0.0007405784191231907,0.125735961563083,0.07925708700504856,0.0862467134825425,0.0863182553763541,0.058549632571468654,true,true
0.5,tuning,320000,sparse_random_2,c400,0.0029609538513105777,0.125735961563083,0.07925708700504856,0.091681504678416,0.0905734551003441,0.07004679662864495,true,true
0.5,tuning,320000,dest_block,c25,3.95511639862757e-5,0.3061584795886674,0.3563133004351111,0.21058961513855415,0.21075941516530575,0.21707581381681118,true,true
0.5,tuning,320000,dest_block,c100,0.00014230695150922585,0.3061584795886674,0.3563133004351111,0.2862905046317811,0.28665497634421816,0.27400701376051945,true,true
0.5,tuning,320000,dest_block,c400,0.000577601968340432,0.3061584795886674,0.3563133004351111,0.282801305307555,0.28355492407114485,0.30250352769159755,true,true
0.5,tuning,320000,mixed_block_random,c25,2.633457240474322e-5,0.19871873058412828,0.12133493781854057,0.033605288480469044,0.03358030914766186,-0.24781281077188025,true,true
0.5,tuning,320000,mixed_block_random,c100,0.0001044999002703465,0.19871873058412828,0.12133493781854057,0.055157481014678794,0.05512217593581412,0.13458929980607404,true,true
0.5,tuning,320000,mixed_block_random,c400,0.00040847315325324036,0.19871873058412828,0.12133493781854057,0.12533403514548097,0.12469065094629174,0.04377107029881878,true,true
0.5,tuning,320000,dense_random_1,c25,2.5940856317079452e-5,-0.4537984511766555,-0.48114370497654446,-0.46207370930537195,-0.4623508726646014,-0.4706692323707279,true,true
0.5,tuning,320000,dense_random_1,c100,9.988263416200634e-5,-0.4537984511766555,-0.48114370497654446,-0.39906883703602763,-0.3994027560996611,-0.395201514102409,true,true
0.5,tuning,320000,dense_random_1,c400,0.0003845879444069334,-0.4537984511766555,-0.48114370497654446,-0.3489764405210853,-0.349230315326295,-0.3066901366680255,true,true
0.5,tuning,320000,dense_random_2,c25,2.3169656033407937e-5,0.5668408770771117,0.4220518965802776,0.2920488711171944,0.2920566435244759,0.16684795522015877,true,true
0.5,tuning,320000,dense_random_2,c100,9.194099329113335e-5,0.5668408770771117,0.4220518965802776,0.5078358510316903,0.5073969556404668,0.2823687330677343,true,true
0.5,tuning,320000,dense_random_2,c400,0.00037883814682118357,0.5668408770771117,0.4220518965802776,0.5014975386375415,0.5005459825153935,0.5741688356030487,true,true
0.5,tuning,320000,gradient_descent,c25,1.8764288689295046e-5,-4.346445914119785,-3.7768455534438496,-4.158657625295487,-4.157895746309761,-5.4405971563712585,true,true
0.5,tuning,320000,gradient_descent,c100,6.700820288091098e-5,-4.346445914119785,-3.7768455534438496,-3.7981507552175975,-3.7990819778918246,-3.259071443409908,true,true
0.5,tuning,320000,gradient_descent,c400,0.00025800828362789596,-4.346445914119785,-3.7768455534438496,-3.669511952178734,-3.671629124944712,-3.564548041289817,true,true
0.5,tuning,320000,pivot_leverage_weighted,c25,2.2652004652241607e-5,-1.296891251136455,-0.9592861468910399,-1.1696804043790232,-1.1701498437506803,-1.1876182218912095,true,true
0.5,tuning,320000,pivot_leverage_weighted,c100,8.028446641490598e-5,-1.296891251136455,-0.9592861468910399,-1.0321643678635897,-1.0324223205873513,-0.9672177973095382,true,true
0.5,tuning,320000,pivot_leverage_weighted,c400,0.00030680767738720067,-1.296891251136455,-0.9592861468910399,-0.9414172777529817,-0.9414114232801275,-0.9611349857673162,true,true
0.5,tuning,320000,leverage_weighted_random_2,c25,2.352131236327174e-5,1.6853723313180224,1.4410133679963495,1.479421135112151,1.4796323001822622,1.693085804416142,true,true
0.5,tuning,320000,leverage_weighted_random_2,c100,8.854301050882254e-5,1.6853723313180224,1.4410133679963495,1.5522224727383753,1.5525831550079452,1.6730020547396889,true,true
0.5,tuning,320000,leverage_weighted_random_2,c400,0.00034092587454148833,1.6853723313180224,1.4410133679963495,1.2608957306009787,1.2615025187136752,1.1786019253591038,true,true
0.5,tuning,320000,dense_random_3,c25,2.498212637553187e-5,0.4161878457978791,0.5211665285159705,0.21073435943306348,0.210908594713106,0.2131954436278861,true,true
0.5,tuning,320000,dense_random_3,c100,9.263608079058632e-5,0.4161878457978791,0.5211665285159705,0.4943248806571245,0.49394891936956303,0.21334886793359958,true,true
0.5,tuning,320000,dense_random_3,c400,0.0003620994080153226,0.4161878457978791,0.5211665285159705,0.5008140717104371,0.5002198652784322,0.520781985034246,true,true
0.5,tuning,1280000,sparse_random_1,c25,6.343234655036571e-6,-1.7615976205907518,-1.8676442351614486,-1.8188670850332471,-1.8189431180269382,-1.9983392527187995,true,true
0.5,tuning,1280000,sparse_random_1,c100,2.5940856317079452e-5,-1.7615976205907518,-1.8676442351614486,-1.6204744527998869,-1.6204255070578821,-1.6774521827805375,true,true
0.5,tuning,1280000,sparse_random_1,c400,0.0001029375702934875,-1.7615976205907518,-1.8676442351614486,-1.6373631198318068,-1.6371350984182729,-1.752657495754645,true,true
0.5,tuning,1280000,origin_block,c25,8.318903943783337e-6,0.026734504045721995,0.14920674114567492,0.16818674078608667,0.16811762900182972,-0.007385214832450957,true,true
0.5,tuning,1280000,origin_block,c100,3.351179397696243e-5,0.026734504045721995,0.14920674114567492,0.0985561945352065,0.09873413861632037,0.04322839454013563,true,true
0.5,tuning,1280000,origin_block,c400,0.00013704752854975993,0.026734504045721995,0.14920674114567492,0.1262959547002033,0.12643308185208113,0.06590371875365221,true,true
0.5,tuning,1280000,sparse_random_2,c25,4.2645094755823734e-5,0.16416261740783936,0.13304501396334212,0.20444916298955326,0.20446934848174136,0.1224647581418693,true,true
0.5,tuning,1280000,sparse_random_2,c100,0.00018522963288612092,0.16416261740783936,0.13304501396334212,0.11182545690115886,0.11184816814813285,0.06549097097312143,true,true
0.5,tuning,1280000,sparse_random_2,c400,0.0007518185121340533,0.16416261740783936,0.13304501396334212,0.08475133694359942,0.08480188568641313,0.06491975612372747,true,true
0.5,tuning,1280000,dest_block,c25,1.0194891514062373e-5,0.17462117456231815,0.3004254350917419,0.10348654068534638,0.10350652030869888,-0.1539623921301177,true,true
0.5,tuning,1280000,dest_block,c100,3.586216549989788e-5,0.17462117456231815,0.3004254350917419,0.189591701950001,0.18959702661303895,0.07416512373765215,true,true
0.5,tuning,1280000,dest_block,c400,0.00014230695150922585,0.17462117456231815,0.3004254350917419,0.21430497776843635,0.21447931518250637,0.1413242805680949,true,true
0.5,tuning,1280000,mixed_block_random,c25,6.201515495481192e-6,0.10140213039439698,0.09001112497492149,-0.14609511392626823,-0.14601709702257074,-0.35929130741003384,true,true
0.5,tuning,1280000,mixed_block_random,c100,2.5746211155094793e-5,0.10140213039439698,0.09001112497492149,-0.022804704925738987,-0.022734424585620517,-0.353702055508348,true,true
0.5,tuning,1280000,mixed_block_random,c400,0.00010063776164032934,0.10140213039439698,0.09001112497492149,0.10136946495446791,0.10138543701603248,-0.03433987708969865,true,true
0.5,tuning,1280000,dense_random_1,c25,6.586666655124528e-6,-0.11535111612620541,-0.4066149784831416,-0.10145330093985731,-0.10182661307997846,-0.16637856258535083,true,true
0.5,tuning,1280000,dense_random_1,c100,2.352131236327174e-5,-0.11535111612620541,-0.4066149784831416,-0.24041276676045786,-0.24061708352558606,-0.47103443027228864,true,true
0.5,tuning,1280000,dense_random_1,c400,9.765107822289607e-5,-0.11535111612620541,-0.4066149784831416,-0.30129994436568514,-0.3014696183124967,-0.3689279888058121,true,true
0.5,tuning,1280000,dense_random_2,c25,5.883028645645516e-6,0.6307517191368726,0.47403709727585996,0.44158174364600555,0.44160233245057723,0.11841312875363147,true,true
0.5,tuning,1280000,dense_random_2,c100,2.2995804353392956e-5,0.6307517191368726,0.47403709727585996,0.5972349300081407,0.5971694267727715,0.04688568851147048,true,true
0.5,tuning,1280000,dense_random_2,c400,9.40420604105174e-5,0.6307517191368726,0.47403709727585996,0.48106870516686634,0.4809864642101484,0.3604400138061231,true,true
0.5,tuning,1280000,gradient_descent,c25,3.7159605504249966e-6,-3.696377263301544,-4.042983964445278,-2.8826893896486263,-2.8826107284590954,-3.4478987933638923,true,true
0.5,tuning,1280000,gradient_descent,c100,1.5311424840995184e-5,-3.696377263301544,-4.042983964445278,-3.957210536687107,-3.95694696165497,-4.62458220273923,true,true
0.5,tuning,1280000,gradient_descent,c400,6.0758243737145826e-5,-3.696377263301544,-4.042983964445278,-3.829914219012454,-3.82960415208174,-4.102604817807783,true,true
0.5,tuning,1280000,pivot_leverage_weighted,c25,5.334309427757656e-6,-0.9593464043412674,-1.0397971064882814,-0.8184269002172577,-0.818591453682199,-1.370350732324704,true,true
0.5,tuning,1280000,pivot_leverage_weighted,c100,1.862349233443262e-5,-0.9593464043412674,-1.0397971064882814,-0.9642869899221529,-0.9644312592086295,-1.2721350496160801,true,true
0.5,tuning,1280000,pivot_leverage_weighted,c400,7.616135379544176e-5,-0.9593464043412674,-1.0397971064882814,-0.8402206128908729,-0.8405066606938333,-0.914038687363405,true,true
0.5,tuning,1280000,leverage_weighted_random_2,c25,5.215131454685211e-6,1.3960347078718585,1.6056776918537197,1.5997106259549356,1.5996693678660796,1.2796364827052598,true,true
0.5,tuning,1280000,leverage_weighted_random_2,c100,2.214591852487262e-5,1.3960347078718585,1.6056776918537197,1.4288293355799513,1.4287759070370705,1.266273722987974,true,true
0.5,tuning,1280000,leverage_weighted_random_2,c400,8.527061139246492e-5,1.3960347078718585,1.6056776918537197,1.3415093849496464,1.3416737200260398,1.204254552966966,true,true
0.5,tuning,1280000,dense_random_3,c25,6.154982914851864e-6,0.2837112425031514,0.4027322973577009,-0.09492085906987546,-0.09489713667655734,-0.0811509858097151,true,true
0.5,tuning,1280000,dense_random_3,c100,2.2313344942398905e-5,0.2837112425031514,0.4027322973577009,0.4761690071338211,0.4760329606949209,0.08548184316590429,true,true
0.5,tuning,1280000,dense_random_3,c400,8.988686775321706e-5,0.2837112425031514,0.4027322973577009,0.4112548645565593,0.41121476622370867,0.23600176557473967,true,true
0.5,held_out_3,80000,sparse_random_1,c25,0.00011524938983826006,-2.170620825880259,-2.170620825880259,-2.1582790489486983,-2.1611490771124764,-0.594962445008912,true,true
0.5,held_out_3,80000,sparse_random_1,c100,0.00040847315325324036,-2.170620825880259,-2.170620825880259,-1.9647966352085762,-1.9616985497404331,-1.8629749008294403,true,true
0.5,held_out_3,80000,sparse_random_1,c400,0.0016454893877182275,-2.170620825880259,-2.170620825880259,-1.5836863837635384,-1.5945156882365858,-1.4659337895026734,true,true
0.5,held_out_3,80000,origin_block,c25,0.0001455589987840365,0.3456193719717005,0.3456193719717005,0.44528287626590224,0.4476593224956007,0.3217212654645465,true,true
0.5,held_out_3,80000,origin_block,c100,0.0005438270591842945,0.3456193719717005,0.3456193719717005,0.35651149350301453,0.35846601121367233,0.5127128361499943,true,true
0.5,held_out_3,80000,origin_block,c400,0.002174309679783942,0.3456193719717005,0.3456193719717005,0.2562271636083157,0.26234916335470676,0.3815403918559741,true,true
0.5,held_out_3,80000,sparse_random_2,c25,0.0007185998571236777,0.27821980764471266,0.27821980764471266,0.1788834449429011,0.17881369056926166,0.5056645401331629,true,true
0.5,held_out_3,80000,sparse_random_2,c100,0.0030058935846733275,0.27821980764471266,0.27821980764471266,0.14652445261195532,0.14801758407832227,0.21047205459915713,true,true
0.5,held_out_3,80000,sparse_random_2,c400,0.01183837860137883,0.27821980764471266,0.27821980764471266,0.08504291832787758,0.08283922743443206,0.11766198231765315,true,true
0.5,held_out_3,80000,dest_block,c25,0.00014338281309760463,0.3105642889356557,0.3105642889356557,0.44702965076890333,0.44619649786538834,0.5645355832839801,true,true
0.5,held_out_3,80000,dest_block,c100,0.0005819687245987808,0.3105642889356557,0.3105642889356557,0.1980824282034519,0.19644263918892246,0.4589054830490147,true,true
0.5,held_out_3,80000,dest_block,c400,0.0023093473000563936,0.3105642889356557,0.3105642889356557,0.30656129424923056,0.30399656125414015,0.44988397865734536,true,true
0.5,held_out_3,80000,mixed_block_random,c25,0.00011788310843157,0.19863785910513682,0.19863785910513682,-0.4406785148106503,-0.44141896261123165,0.22860624250451245,true,true
0.5,held_out_3,80000,mixed_block_random,c100,0.0004054082072811595,0.19863785910513682,0.19863785910513682,0.059294591036768506,0.05728330852756343,0.44992866415495264,true,true
0.5,held_out_3,80000,mixed_block_random,c400,0.0016208884322112388,0.19863785910513682,0.19863785910513682,0.20073508829589076,0.19832763250374083,0.3042877307454274,true,true
0.5,held_out_3,80000,dense_random_1,c25,9.988263416200634e-5,-0.4203471778671931,-0.4203471778671931,0.6465650805041595,0.6468233101959979,1.5969101991678802,true,true
0.5,held_out_3,80000,dense_random_1,c100,0.00037883814682118357,-0.4203471778671931,-0.4203471778671931,-0.34504639832706346,-0.3405861370352975,0.17750331431050737,true,true
0.5,held_out_3,80000,dense_random_1,c400,0.0015492704382793028,-0.4203471778671931,-0.4203471778671931,-0.36580921442687075,-0.35086728162120895,-0.18502984543022147,true,true
0.5,held_out_3,80000,dense_random_2,c25,9.91331727229436e-5,0.7228644711425618,0.7228644711425618,1.0329437188785155,1.0351313705106167,1.7925858631400307,true,true
0.5,held_out_3,80000,dense_random_2,c100,0.0003845879444069334,0.7228644711425618,0.7228644711425618,0.2591849510604987,0.258766299443203,0.5828936382065112,true,true
0.5,held_out_3,80000,dense_random_2,c400,0.0014920120371464548,0.7228644711425618,0.7228644711425618,0.5620665101514768,0.5667586668505755,0.8822889362108249,true,true
0.5,held_out_3,80000,gradient_descent,c25,8.399576967511502e-5,-4.765470763285908,-4.765470763285908,-3.5396435567887083,-3.5459952640527095,-2.028872761404734,true,true
0.5,held_out_3,80000,gradient_descent,c100,0.0002658995335382444,-4.765470763285908,-4.765470763285908,-3.9518222918017476,-3.9586218526218895,-3.5276780948493185,true,true
0.5,held_out_3,80000,gradient_descent,c400,0.0010009452206047296,-4.765470763285908,-4.765470763285908,-3.7877316309256943,-3.786176193337242,-3.753759574662095,true,true
0.5,held_out_3,80000,pivot_leverage_weighted,c25,8.721924465640162e-5,-1.358354650573742,-1.358354650573742,-2.1832681191214522,-2.184665195016445,-1.0288943486940678,true,true
0.5,held_out_3,80000,pivot_leverage_weighted,c100,0.00030680767738720067,-1.358354650573742,-1.358354650573742,-1.236791768637597,-1.2341856643050766,-0.6461788265360972,true,true
0.5,held_out_3,80000,pivot_leverage_weighted,c400,0.001226667359611746,-1.358354650573742,-1.358354650573742,-1.0345298000839391,-1.0253225343663013,-0.8259179671045717,true,true
0.5,held_out_3,80000,leverage_weighted_random_2,c25,8.787863503823516e-5,1.8424812846479315,1.8424812846479315,2.3643207482168216,2.3668598051353014,4.315728938307776,true,true
