trial,g,dg,classification,Delta,lower_bound,config
59,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.1
60,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.1
61,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.1
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_interior_cg_delta0.01
2,-0.04238827366203575,-9.63788705066193e-7,FiniteSolved,7.548162702108066e-6,NaN,D4_stage1_interior_cg_delta0.01
3,-0.04248827360756493,-0.00010096373423424537,FiniteSolved,8.805103370378498e-6,NaN,D4_stage1_interior_cg_delta0.01
4,-0.043188273218841555,-0.0008009633455108717,FiniteSolved,3.830265688088733e-5,NaN,D4_stage1_interior_cg_delta0.01
5,-0.04808826895778492,-0.005700959084454234,FiniteSolved,0.0013671209757121672,NaN,D4_stage1_interior_cg_delta0.01
6,-0.06874320930396544,-0.026355899430634752,FiniteSolved,0.023824396678105042,NaN,D4_stage1_interior_cg_delta0.01
7,-0.0685750047858268,-0.026187694912496118,FiniteSolved,0.023507151342495862,NaN,D4_stage1_interior_cg_delta0.01
8,-0.06800808980650541,-0.025620779933174728,FiniteSolved,0.02262986592693246,NaN,D4_stage1_interior_cg_delta0.01
9,-0.06753041494498578,-0.025143105071655097,FiniteSolved,0.021862340490525108,NaN,D4_stage1_interior_cg_delta0.01
10,-0.0670717659870568,-0.02468445611372612,FiniteSolved,0.021130108052443957,NaN,D4_stage1_interior_cg_delta0.01
11,-0.0665482369104468,-0.024160927037116114,FiniteSolved,0.020211860570069483,NaN,D4_stage1_interior_cg_delta0.01
12,-0.06608220145827097,-0.023694891584940286,FiniteSolved,0.019463588974107087,NaN,D4_stage1_interior_cg_delta0.01
13,-0.06561386880349304,-0.023226558930162358,FiniteSolved,0.018731431368794575,NaN,D4_stage1_interior_cg_delta0.01
14,-0.06502940650207147,-0.022642096628740782,FiniteSolved,0.017920931644241647,NaN,D4_stage1_interior_cg_delta0.01
15,-0.06462077384519326,-0.02223346397186257,FiniteSolved,0.017381840786553183,NaN,D4_stage1_interior_cg_delta0.01
16,-0.06404284355389628,-0.021655533680565595,FiniteSolved,0.016545374613543145,NaN,D4_stage1_interior_cg_delta0.01
17,-0.06364712720455684,-0.021259817331226158,FiniteSolved,0.015983658507089264,NaN,D4_stage1_interior_cg_delta0.01
18,-0.06286610256267104,-0.020478792689340358,FiniteSolved,0.015025255025175176,NaN,D4_stage1_interior_cg_delta0.01
19,-0.06237263489750722,-0.019985325024176534,FiniteSolved,0.014284359174729882,NaN,D4_stage1_interior_cg_delta0.01
20,-0.06195937560970101,-0.019572065736370325,FiniteSolved,0.013814416614939115,NaN,D4_stage1_interior_cg_delta0.01
21,-0.06127894374691947,-0.01889163387358879,FiniteSolved,0.012905818254346169,NaN,D4_stage1_interior_cg_delta0.01
22,-0.0608677876580075,-0.01848047778467682,FiniteSolved,0.012412596271813094,NaN,D4_stage1_interior_cg_delta0.01
23,-0.060276440753802014,-0.01788913088047133,FiniteSolved,0.011740377492450224,NaN,D4_stage1_interior_cg_delta0.01
24,-0.05981435933316932,-0.01742704945983864,FiniteSolved,0.011160151086787366,NaN,D4_stage1_interior_cg_delta0.01
25,-0.05928945200571788,-0.016902142132387193,FiniteSolved,0.010597479055307784,NaN,D4_stage1_interior_cg_delta0.01
26,-0.058953028152257184,-0.0165657182789265,FiniteSolved,0.01021270542038638,NaN,D4_stage1_interior_cg_delta0.01
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_interior_cg_delta0.05
2,-0.04238827366203575,-9.63788705066193e-7,FiniteSolved,7.548162702108066e-6,NaN,D4_stage1_interior_cg_delta0.05
3,-0.04248827360756493,-0.00010096373423424537,FiniteSolved,8.805103370378498e-6,NaN,D4_stage1_interior_cg_delta0.05
4,-0.043188273218841555,-0.0008009633455108717,FiniteSolved,3.830265688088733e-5,NaN,D4_stage1_interior_cg_delta0.05
5,-0.04808826895778492,-0.005700959084454234,FiniteSolved,0.0013671209757121672,NaN,D4_stage1_interior_cg_delta0.05
6,-0.06874320930396544,-0.026355899430634752,FiniteSolved,0.023824396678105042,NaN,D4_stage1_interior_cg_delta0.05
7,-0.0685750047858268,-0.026187694912496118,FiniteSolved,0.023507151342495862,NaN,D4_stage1_interior_cg_delta0.05
8,-0.06800808980650541,-0.025620779933174728,FiniteSolved,0.02262986592693246,NaN,D4_stage1_interior_cg_delta0.05
9,-0.06753041494498578,-0.025143105071655097,FiniteSolved,0.021862340490525108,NaN,D4_stage1_interior_cg_delta0.05
10,-0.0670717659870568,-0.02468445611372612,FiniteSolved,0.021130108052443957,NaN,D4_stage1_interior_cg_delta0.05
11,-0.0665482369104468,-0.024160927037116114,FiniteSolved,0.020211860570069483,NaN,D4_stage1_interior_cg_delta0.05
12,-0.06608220145827097,-0.023694891584940286,FiniteSolved,0.019463588974107087,NaN,D4_stage1_interior_cg_delta0.05
13,-0.06561386880349304,-0.023226558930162358,FiniteSolved,0.018731431368794575,NaN,D4_stage1_interior_cg_delta0.05
14,-0.06502940650207147,-0.022642096628740782,FiniteSolved,0.017920931644241647,NaN,D4_stage1_interior_cg_delta0.05
15,-0.06462077384519326,-0.02223346397186257,FiniteSolved,0.017381840786553183,NaN,D4_stage1_interior_cg_delta0.05
16,-0.06404284355389628,-0.021655533680565595,FiniteSolved,0.016545374613543145,NaN,D4_stage1_interior_cg_delta0.05
17,-0.06364712720455684,-0.021259817331226158,FiniteSolved,0.015983658507089264,NaN,D4_stage1_interior_cg_delta0.05
18,-0.06286610256267104,-0.020478792689340358,FiniteSolved,0.015025255025175176,NaN,D4_stage1_interior_cg_delta0.05
19,-0.06237263489750722,-0.019985325024176534,FiniteSolved,0.014284359174729882,NaN,D4_stage1_interior_cg_delta0.05
20,-0.06195937560970101,-0.019572065736370325,FiniteSolved,0.013814416614939115,NaN,D4_stage1_interior_cg_delta0.05
21,-0.06127894374691947,-0.01889163387358879,FiniteSolved,0.012905818254346169,NaN,D4_stage1_interior_cg_delta0.05
22,-0.0608677876580075,-0.01848047778467682,FiniteSolved,0.012412596271813094,NaN,D4_stage1_interior_cg_delta0.05
23,-0.060276440753802014,-0.01788913088047133,FiniteSolved,0.011740377492450224,NaN,D4_stage1_interior_cg_delta0.05
24,-0.05981435933316932,-0.01742704945983864,FiniteSolved,0.011160151086787366,NaN,D4_stage1_interior_cg_delta0.05
25,-0.05928945200571788,-0.016902142132387193,FiniteSolved,0.010597479055307784,NaN,D4_stage1_interior_cg_delta0.05
26,-0.058953028152257184,-0.0165657182789265,FiniteSolved,0.01021270542038638,NaN,D4_stage1_interior_cg_delta0.05
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_interior_cg_delta0.1
2,-0.04238827366203575,-9.63788705066193e-7,FiniteSolved,7.548162702108066e-6,NaN,D4_stage1_interior_cg_delta0.1
3,-0.04248827360756493,-0.00010096373423424537,FiniteSolved,8.805103370378498e-6,NaN,D4_stage1_interior_cg_delta0.1
4,-0.043188273218841555,-0.0008009633455108717,FiniteSolved,3.830265688088733e-5,NaN,D4_stage1_interior_cg_delta0.1
5,-0.04808826895778492,-0.005700959084454234,FiniteSolved,0.0013671209757121672,NaN,D4_stage1_interior_cg_delta0.1
6,-0.06874320930396544,-0.026355899430634752,FiniteSolved,0.023824396678105042,NaN,D4_stage1_interior_cg_delta0.1
7,-0.0685750047858268,-0.026187694912496118,FiniteSolved,0.023507151342495862,NaN,D4_stage1_interior_cg_delta0.1
8,-0.06800808980650541,-0.025620779933174728,FiniteSolved,0.02262986592693246,NaN,D4_stage1_interior_cg_delta0.1
9,-0.06753041494498578,-0.025143105071655097,FiniteSolved,0.021862340490525108,NaN,D4_stage1_interior_cg_delta0.1
10,-0.0670717659870568,-0.02468445611372612,FiniteSolved,0.021130108052443957,NaN,D4_stage1_interior_cg_delta0.1
11,-0.0665482369104468,-0.024160927037116114,FiniteSolved,0.020211860570069483,NaN,D4_stage1_interior_cg_delta0.1
12,-0.06608220145827097,-0.023694891584940286,FiniteSolved,0.019463588974107087,NaN,D4_stage1_interior_cg_delta0.1
13,-0.06561386880349304,-0.023226558930162358,FiniteSolved,0.018731431368794575,NaN,D4_stage1_interior_cg_delta0.1
14,-0.06502940650207147,-0.022642096628740782,FiniteSolved,0.017920931644241647,NaN,D4_stage1_interior_cg_delta0.1
15,-0.06462077384519326,-0.02223346397186257,FiniteSolved,0.017381840786553183,NaN,D4_stage1_interior_cg_delta0.1
16,-0.06404284355389628,-0.021655533680565595,FiniteSolved,0.016545374613543145,NaN,D4_stage1_interior_cg_delta0.1
17,-0.06364712720455684,-0.021259817331226158,FiniteSolved,0.015983658507089264,NaN,D4_stage1_interior_cg_delta0.1
18,-0.06286610256267104,-0.020478792689340358,FiniteSolved,0.015025255025175176,NaN,D4_stage1_interior_cg_delta0.1
19,-0.06237263489750722,-0.019985325024176534,FiniteSolved,0.014284359174729882,NaN,D4_stage1_interior_cg_delta0.1
20,-0.06195937560970101,-0.019572065736370325,FiniteSolved,0.013814416614939115,NaN,D4_stage1_interior_cg_delta0.1
21,-0.06127894374691947,-0.01889163387358879,FiniteSolved,0.012905818254346169,NaN,D4_stage1_interior_cg_delta0.1
22,-0.0608677876580075,-0.01848047778467682,FiniteSolved,0.012412596271813094,NaN,D4_stage1_interior_cg_delta0.1
23,-0.060276440753802014,-0.01788913088047133,FiniteSolved,0.011740377492450224,NaN,D4_stage1_interior_cg_delta0.1
24,-0.05981435933316932,-0.01742704945983864,FiniteSolved,0.011160151086787366,NaN,D4_stage1_interior_cg_delta0.1
25,-0.05928945200571788,-0.016902142132387193,FiniteSolved,0.010597479055307784,NaN,D4_stage1_interior_cg_delta0.1
26,-0.058953028152257184,-0.0165657182789265,FiniteSolved,0.01021270542038638,NaN,D4_stage1_interior_cg_delta0.1
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage2_active_box0.1
2,-0.04238826748602081,-9.57612690123677e-7,FiniteSolved,7.548168565023428e-6,NaN,D4_stage2_active_box0.1
3,-0.042393055549471446,-5.745676140762879e-6,FiniteSolved,7.543826613688741e-6,NaN,D4_stage2_active_box0.1
4,-0.04241699586672461,-2.9685993393924193e-5,FiniteSolved,7.53257069476068e-6,NaN,D4_stage2_active_box0.1
5,-0.04253669745299044,-0.00014938757965975852,FiniteSolved,9.59588459362757e-6,NaN,D4_stage2_active_box0.1
6,-0.043135205384319614,-0.0007478955109889301,FiniteSolved,3.634169653806525e-5,NaN,D4_stage2_active_box0.1
7,-0.04323520538431962,-0.000847895510988933,FiniteSolved,4.2258539365977846e-5,NaN,D4_stage2_active_box0.1
8,-0.043935205384319616,-0.0015478955109889322,FiniteSolved,0.00012136510873719075,NaN,D4_stage2_active_box0.1
9,-0.04883520538431961,-0.006447895510988927,FiniteSolved,0.0017159983705130131,NaN,D4_stage2_active_box0.1
10,-0.08313520538431962,-0.04074789551098894,FiniteSolved,0.052584505795852624,NaN,D4_stage2_active_box0.1
11,-0.1423873098733307,-0.10000000000000002,FiniteSolved,0.35895443386016584,NaN,D4_stage2_active_box0.1
12,-0.14228730987333071,-0.09990000000000003,FiniteSolved,0.35775127893560194,NaN,D4_stage2_active_box0.1
13,-0.14158730987333068,-0.0992,FiniteSolved,0.35079243034123986,NaN,D4_stage2_active_box0.1
14,-0.1401873098733307,-0.09780000000000001,FiniteSolved,0.33705051066311353,NaN,D4_stage2_active_box0.1
15,-0.1303873098733307,-0.08800000000000001,FiniteSolved,0.2541549743300796,NaN,D4_stage2_active_box0.1
16,-0.12058730987333069,-0.0782,FiniteSolved,0.19064456015569295,NaN,D4_stage2_active_box0.1
17,-0.10480018013721198,-0.0624128702638813,FiniteSolved,0.11794459001142703,NaN,D4_stage2_active_box0.1
18,-0.07349234711704597,-0.031105037243715286,FiniteSolved,0.032350329493182894,NaN,D4_stage2_active_box0.1
19,-0.06294006220784261,-0.020552752334511926,FiniteSolved,0.015089806960300708,NaN,D4_stage2_active_box0.1
20,-0.05845815148180525,-0.016070841608474565,FiniteSolved,0.009679152980981364,NaN,D4_stage2_active_box0.1
21,-0.058735354358168915,-0.01634804448483823,FiniteSolved,0.00995693358159876,NaN,D4_stage2_active_box0.1
22,-0.05877481809765192,-0.016387508224321237,FiniteSolved,0.010059589031925338,NaN,D4_stage2_active_box0.1
23,-0.058720213927645565,-0.01633290405431488,FiniteSolved,0.009944968956691337,NaN,D4_stage2_active_box0.1
24,-0.05875508622791042,-0.016367776354579734,FiniteSolved,0.01002031404156726,NaN,D4_stage2_active_box0.1
25,-0.058736471537531754,-0.01634916166420107,FiniteSolved,0.009957223410404486,NaN,D4_stage2_active_box0.1
26,-0.05875620340727325,-0.016368893533942566,FiniteSolved,0.010020604190224077,NaN,D4_stage2_active_box0.1
27,-0.0587463374724025,-0.016359027599071818,FiniteSolved,0.00999162674171909,NaN,D4_stage2_active_box0.1
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage2_active_box0.25
2,-0.04238826748602081,-9.57612690123677e-7,FiniteSolved,7.548168565023428e-6,NaN,D4_stage2_active_box0.25
3,-0.042393055549471446,-5.745676140762879e-6,FiniteSolved,7.543826613688741e-6,NaN,D4_stage2_active_box0.25
4,-0.04241699586672461,-2.9685993393924193e-5,FiniteSolved,7.53257069476068e-6,NaN,D4_stage2_active_box0.25
5,-0.04253669745299044,-0.00014938757965975852,FiniteSolved,9.59588459362757e-6,NaN,D4_stage2_active_box0.25
6,-0.043135205384319614,-0.0007478955109889301,FiniteSolved,3.634169653806525e-5,NaN,D4_stage2_active_box0.25
7,-0.04323520538431962,-0.000847895510988933,FiniteSolved,4.2258539365977846e-5,NaN,D4_stage2_active_box0.25
8,-0.043935205384319616,-0.0015478955109889322,FiniteSolved,0.00012136510873719075,NaN,D4_stage2_active_box0.25
9,-0.04883520538431961,-0.006447895510988927,FiniteSolved,0.0017159983705130131,NaN,D4_stage2_active_box0.25
10,-0.08313520538431962,-0.04074789551098894,FiniteSolved,0.052584505795852624,NaN,D4_stage2_active_box0.25
11,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
12,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
13,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
14,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
15,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
16,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
17,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
18,-0.29238730987333067,-0.25,AboveEvaluationCap,NaN,43.81420055080417,D4_stage2_active_box0.25
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage2_active_box0.5
2,-0.04238826748602081,-9.57612690123677e-7,FiniteSolved,7.548168565023428e-6,NaN,D4_stage2_active_box0.5
3,-0.042393055549471446,-5.745676140762879e-6,FiniteSolved,7.543826613688741e-6,NaN,D4_stage2_active_box0.5
4,-0.04241699586672461,-2.9685993393924193e-5,FiniteSolved,7.53257069476068e-6,NaN,D4_stage2_active_box0.5
5,-0.04253669745299044,-0.00014938757965975852,FiniteSolved,9.59588459362757e-6,NaN,D4_stage2_active_box0.5
6,-0.043135205384319614,-0.0007478955109889301,FiniteSolved,3.634169653806525e-5,NaN,D4_stage2_active_box0.5
7,-0.04323520538431962,-0.000847895510988933,FiniteSolved,4.2258539365977846e-5,NaN,D4_stage2_active_box0.5
8,-0.043935205384319616,-0.0015478955109889322,FiniteSolved,0.00012136510873719075,NaN,D4_stage2_active_box0.5
9,-0.04883520538431961,-0.006447895510988927,FiniteSolved,0.0017159983705130131,NaN,D4_stage2_active_box0.5
10,-0.08313520538431962,-0.04074789551098894,FiniteSolved,0.052584505795852624,NaN,D4_stage2_active_box0.5
11,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage2_active_box0.5
12,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage2_active_box0.5
13,-0.4170392680429811,-0.3746519581696504,AboveEvaluationCap,NaN,20.02900349843628,D4_stage2_active_box0.5
14,-0.4170392680429811,-0.3746519581696504,AboveEvaluationCap,NaN,20.02900349843628,D4_stage2_active_box0.5
15,-0.4170392680429811,-0.3746519581696504,AboveEvaluationCap,NaN,20.02900349843628,D4_stage2_active_box0.5
16,-0.4170392680429811,-0.3746519581696504,AboveEvaluationCap,NaN,20.02900349843628,D4_stage2_active_box0.5
17,-0.4170392680429811,-0.3746519581696504,AboveEvaluationCap,NaN,20.02900349843628,D4_stage2_active_box0.5
18,-0.4170392680429811,-0.3746519581696504,AboveEvaluationCap,NaN,20.02900349843628,D4_stage2_active_box0.5
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage2_sqp_box0.1
2,-0.04238826748601123,-9.576126805480034e-7,FiniteSolved,7.5481685650316996e-6,NaN,D4_stage2_sqp_box0.1
3,-0.042393055549222465,-5.745675891781488e-6,FiniteSolved,7.543826613902576e-6,NaN,D4_stage2_sqp_box0.1
4,-0.04241699586049055,-2.9685987159869254e-5,FiniteSolved,7.532570697249303e-6,NaN,D4_stage2_sqp_box0.1
5,-0.04253669729712959,-0.00014938742379890652,FiniteSolved,9.595884288291431e-6,NaN,D4_stage2_sqp_box0.1
6,-0.04313520148780757,-0.0007478916144768866,FiniteSolved,3.634164320554372e-5,NaN,D4_stage2_sqp_box0.1
7,-0.046127647630511456,-0.0037403377571807728,FiniteSolved,0.0006161269915797196,NaN,D4_stage2_sqp_box0.1
8,-0.06108800835737713,-0.018700698484046444,FiniteSolved,0.012710036787606679,NaN,D4_stage2_sqp_box0.1
9,-0.058828645859446506,-0.016441335986115822,FiniteSolved,0.01009963875649717,NaN,D4_stage2_sqp_box0.1
10,-0.05874151773255838,-0.0163542078592277,FiniteSolved,0.009982305673404987,NaN,D4_stage2_sqp_box0.1
11,-0.05875771730471424,-0.016370407431383557,FiniteSolved,0.010020997401098766,NaN,D4_stage2_sqp_box0.1
12,-0.058738493690164206,-0.016351183816833523,FiniteSolved,0.009981521062507093,NaN,D4_stage2_sqp_box0.1
13,-0.05874961751863631,-0.016362307645305628,FiniteSolved,0.009992478262493847,NaN,D4_stage2_sqp_box0.1
14,-0.058756499778563606,-0.016369189905232923,FiniteSolved,0.010020681165395326,NaN,D4_stage2_sqp_box0.1
15,-0.058737576869364296,-0.016350266996033612,FiniteSolved,0.00998128321213334,NaN,D4_stage2_sqp_box0.1
16,-0.05875305864859996,-0.01636574877526928,FiniteSolved,0.009993371766713919,NaN,D4_stage2_sqp_box0.1
17,-0.05875935564835227,-0.016372045775021583,FiniteSolved,0.010021422971768085,NaN,D4_stage2_sqp_box0.1
18,-0.05873900324944069,-0.016351693376110005,FiniteSolved,0.009981653262409223,NaN,D4_stage2_sqp_box0.1
19,-0.05875620714847611,-0.016368897275145428,FiniteSolved,0.010020605161901928,NaN,D4_stage2_sqp_box0.1
20,-0.05875463289853804,-0.016367323025207353,FiniteSolved,0.010020196310041637,NaN,D4_stage2_sqp_box0.1
21,-0.058753845773569,-0.016366535900238316,FiniteSolved,0.009993576170860044,NaN,D4_stage2_sqp_box0.1
22,-0.05875994851101619,-0.016372638637685503,FiniteSolved,0.010021576981235734,NaN,D4_stage2_sqp_box0.1
23,-0.058739450043744465,-0.01635214017041378,FiniteSolved,0.009981769181635701,NaN,D4_stage2_sqp_box0.1
24,-0.0587568971422926,-0.016369587268961913,FiniteSolved,0.010020784372842493,NaN,D4_stage2_sqp_box0.1
25,-0.0587553714579308,-0.016368061584600115,FiniteSolved,0.010020388118494997,NaN,D4_stage2_sqp_box0.1
26,-0.058754608615749895,-0.016367298742419212,FiniteSolved,0.010020190003783276,NaN,D4_stage2_sqp_box0.1
27,-0.058755420023507074,-0.01636811015017639,FiniteSolved,0.010020400731549159,NaN,D4_stage2_sqp_box0.1
28,-0.05873603901170515,-0.016348729138374464,FiniteSolved,0.00995711119851705,NaN,D4_stage2_sqp_box0.1
29,-0.05875423933605352,-0.016366929462722835,FiniteSolved,0.009993678376250046,NaN,D4_stage2_sqp_box0.1
30,-0.058760244940936526,-0.016372935067605843,FiniteSolved,0.010021653987484726,NaN,D4_stage2_sqp_box0.1
31,-0.05873967343935424,-0.016352363566023556,FiniteSolved,0.009981827141917296,NaN,D4_stage2_sqp_box0.1
32,-0.05875699427344515,-0.016369684400114465,FiniteSolved,0.010020809601100154,NaN,D4_stage2_sqp_box0.1
33,-0.05875561680474933,-0.01636830693141865,FiniteSolved,0.010020451838308062,NaN,D4_stage2_sqp_box0.1
34,-0.05875492807040143,-0.01636761819707075,FiniteSolved,0.01002027296707039,NaN,D4_stage2_sqp_box0.1
35,-0.058754583703227475,-0.016367273829896792,FiniteSolved,0.010020183533991108,NaN,D4_stage2_sqp_box0.1
36,-0.0587544115196405,-0.016367101646309813,FiniteSolved,0.009993723091803495,NaN,D4_stage2_sqp_box0.1
37,-0.05876037462873078,-0.016373064755400096,FiniteSolved,0.010047752365625691,NaN,D4_stage2_sqp_box0.1
38,-0.058715009529125915,-0.01632769965579523,FiniteSolved,0.0099355673882136,NaN,D4_stage2_sqp_box0.1
39,-0.05875501416219492,-0.016367704288864235,FiniteSolved,0.010020295325604759,NaN,D4_stage2_sqp_box0.1
40,-0.058754712840917704,-0.01636740296758702,FiniteSolved,0.010020217071197463,NaN,D4_stage2_sqp_box0.1
41,-0.0587545621802791,-0.016367252306948417,FiniteSolved,0.010020177944479926,NaN,D4_stage2_sqp_box0.1
42,-0.0587544868499598,-0.016367176976629115,FiniteSolved,0.009993742654991294,NaN,D4_stage2_sqp_box0.1
43,-0.05876043136708406,-0.016373121493753376,FiniteSolved,0.010047767105739909,NaN,D4_stage2_sqp_box0.1
44,-0.058715052316120425,-0.01632774244278974,FiniteSolved,0.00993557847265715,NaN,D4_stage2_sqp_box0.1
45,-0.058754750506077355,-0.01636744063274667,FiniteSolved,0.01002022685292748,NaN,D4_stage2_sqp_box0.1
46,-0.05875461867801858,-0.016367308804687897,FiniteSolved,0.010020192616961026,NaN,D4_stage2_sqp_box0.1
47,-0.058754552763989186,-0.016367242890658502,FiniteSolved,0.010020175499070794,NaN,D4_stage2_sqp_box0.1
48,-0.05875451980697449,-0.01636720993364381,FiniteSolved,0.01002016694014891,NaN,D4_stage2_sqp_box0.1
49,-0.05875450332846714,-0.01636719345513646,FiniteSolved,0.009993746934449373,NaN,D4_stage2_sqp_box0.1
50,-0.05876044377859429,-0.016373133905263605,FiniteSolved,0.010047770330144907,NaN,D4_stage2_sqp_box0.1
51,-0.05871506167577041,-0.016327751802439727,FiniteSolved,0.009935580897381342,NaN,D4_stage2_sqp_box0.1
52,-0.05875456100324286,-0.016367251129912178,FiniteSolved,0.010020177638803718,NaN,D4_stage2_sqp_box0.1
53,-0.05875453216585501,-0.016367222292524325,FiniteSolved,0.010020170149742864,NaN,D4_stage2_sqp_box0.1
54,-0.058754517747161075,-0.01636720787383039,FiniteSolved,0.010020166405216864,NaN,D4_stage2_sqp_box0.1
55,-0.05875451053781411,-0.016367200664483425,FiniteSolved,0.009993748806713483,NaN,D4_stage2_sqp_box0.1
56,-0.1423873098733307,-0.10000000000000002,FiniteSolved,0.35895443386016584,NaN,D4_stage2_sqp_box0.1
57,-0.1094314016805344,-0.06704409180720372,FiniteSolved,0.13684746863176944,NaN,D4_stage2_sqp_box0.1
58,-0.08398875940597622,-0.04160144953264554,FiniteSolved,0.05458448413019279,NaN,D4_stage2_sqp_box0.1
59,-0.06611730388021624,-0.023729994006885552,FiniteSolved,0.01950022496518712,NaN,D4_stage2_sqp_box0.1
60,-0.060013968591596946,-0.017626658718266262,FiniteSolved,0.011358740747873623,NaN,D4_stage2_sqp_box0.1
61,-0.05895289401745295,-0.016565584144122264,FiniteSolved,0.010212670147448037,NaN,D4_stage2_sqp_box0.1
62,-0.05875334041955095,-0.016366030546220267,FiniteSolved,0.00999344493724321,NaN,D4_stage2_sqp_box0.1
63,-0.058759567878714225,-0.01637225800538354,FiniteSolved,0.010021478102821503,NaN,D4_stage2_sqp_box0.1
64,-0.05873916319104177,-0.016351853317711086,FiniteSolved,0.009981694758373296,NaN,D4_stage2_sqp_box0.1
65,-0.05875645414913259,-0.016369144275801904,FiniteSolved,0.010020669314188452,NaN,D4_stage2_sqp_box0.1
66,-0.05875489728434177,-0.01636758741101109,FiniteSolved,0.010020264971779165,NaN,D4_stage2_sqp_box0.1
67,-0.058754118851946355,-0.01636680897861567,FiniteSolved,0.009993647087145835,NaN,D4_stage2_sqp_box0.1
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage2_sqp_box0.25
2,-0.04238826748601123,-9.576126805480034e-7,FiniteSolved,7.5481685650316996e-6,NaN,D4_stage2_sqp_box0.25
3,-0.042393055549222465,-5.745675891781488e-6,FiniteSolved,7.543826613902576e-6,NaN,D4_stage2_sqp_box0.25
4,-0.04241699586049055,-2.9685987159869254e-5,FiniteSolved,7.532570697249303e-6,NaN,D4_stage2_sqp_box0.25
5,-0.04253669729712959,-0.00014938742379890652,FiniteSolved,9.595884288291431e-6,NaN,D4_stage2_sqp_box0.25
6,-0.04313520148780757,-0.0007478916144768866,FiniteSolved,3.634164320554372e-5,NaN,D4_stage2_sqp_box0.25
7,-0.046127647630511456,-0.0037403377571807728,FiniteSolved,0.0006161269915797196,NaN,D4_stage2_sqp_box0.25
8,-0.06108800835737713,-0.018700698484046444,FiniteSolved,0.012710036787606679,NaN,D4_stage2_sqp_box0.25
9,-0.058828645859446506,-0.016441335986115822,FiniteSolved,0.01009963875649717,NaN,D4_stage2_sqp_box0.25
10,-0.05874151773255838,-0.0163542078592277,FiniteSolved,0.009982305673404987,NaN,D4_stage2_sqp_box0.25
11,-0.05875771730471424,-0.016370407431383557,FiniteSolved,0.010020997401098766,NaN,D4_stage2_sqp_box0.25
12,-0.058738493690164206,-0.016351183816833523,FiniteSolved,0.009981521062507093,NaN,D4_stage2_sqp_box0.25
13,-0.05874961751863631,-0.016362307645305628,FiniteSolved,0.009992478262493847,NaN,D4_stage2_sqp_box0.25
14,-0.058756499778563606,-0.016369189905232923,FiniteSolved,0.010020681165395326,NaN,D4_stage2_sqp_box0.25
15,-0.058737576869364296,-0.016350266996033612,FiniteSolved,0.00998128321213334,NaN,D4_stage2_sqp_box0.25
16,-0.05875305864859996,-0.01636574877526928,FiniteSolved,0.009993371766713919,NaN,D4_stage2_sqp_box0.25
17,-0.05875935564835227,-0.016372045775021583,FiniteSolved,0.010021422971768085,NaN,D4_stage2_sqp_box0.25
18,-0.05873900324944069,-0.016351693376110005,FiniteSolved,0.009981653262409223,NaN,D4_stage2_sqp_box0.25
19,-0.05875620714847611,-0.016368897275145428,FiniteSolved,0.010020605161901928,NaN,D4_stage2_sqp_box0.25
20,-0.05875463289853804,-0.016367323025207353,FiniteSolved,0.010020196310041637,NaN,D4_stage2_sqp_box0.25
21,-0.058753845773569,-0.016366535900238316,FiniteSolved,0.009993576170860044,NaN,D4_stage2_sqp_box0.25
22,-0.05875994851101619,-0.016372638637685503,FiniteSolved,0.010021576981235734,NaN,D4_stage2_sqp_box0.25
